week,slot_number,brand,recipe_title,person_size,calories,grams
2026-W38,14,HelloFresh,Mediterranean Style Chicken Couscous Bowl,2,2764,610.5
2026-W38,15,HelloFresh,Dal Bhat Inspired Red Lentil Dal and Basmati Rice,2,2511,763.8
2026-W38,16,HelloFresh,"Chorizo, Romanesco and Roasted Veg Traybake",2,2880,701.8
2026-W38,17,HelloFresh,Sour Cherry Chicken and Pear Waldorf Style Salad,2,2736,723.5
2026-W38,18,HelloFresh,"Honey Dijon Bacon, Potato and Apple Salad",2,2859,501.5
2026-W38,19,HelloFresh,Cheesy Mexican Style Beef Hash,2,3163,758.8
2026-W38,20,HelloFresh,Rocoto Relleno: Peruvian Style Peppers,2,2486,661.5
2026-W38,21,HelloFresh,"Blue Cheese, Caramelised Pear and Honey Tart",2,5293,585.8
2026-W38,22,HelloFresh,21 Day Aged Rump Steak and Peri Peri Potatoes,2,2843,651.8
2026-W38,23,HelloFresh,Bavarian Style Pork Belly and Homemade Apple Sauce,2,2477,843.4
2026-W38,24,HelloFresh,Ultimate Chicken Korma and Basmati Rice,2,5024,767.5
2026-W38,25,HelloFresh,Tamarind Glazed Salmon and Turmeric Roast Potatoes,2,2265,493.9
2026-W38,26,HelloFresh,"Garlic, Ginger and Soy Marinated Haddock",2,1931,575
2026-W38,27,HelloFresh,Mussel and Veggie 'Nduja Linguine,2,2755,498
2026-W38,28,HelloFresh,"Spiced Spelt, Roasted Veg and Prawn Salad",2,2461,576.8
2026-W38,29,HelloFresh,Speediest Sambal Teriyaki Beef Noodles,2,2579,405
2026-W38,30,HelloFresh,Easy Peasy Bulgogi Chicken Noodles,2,2471,423
2026-W38,31,HelloFresh,Spiced Sausage and Courgette Gnocchi,2,3516,593.3
2026-W38,32,HelloFresh,Speedy Sausages and Smoky Cowboy Beans,2,2390,550.8
2026-W38,33,HelloFresh,Speediest Szechuan Chicken Stir-Fry,2,2173,363.1
2026-W38,34,HelloFresh,Super Quick Pork Cheeseburger Inspired Sloppy Joe,2,3898,409.3
2026-W38,35,HelloFresh,Tex-Mex Style Pork and Bean Chilli,2,3748,678.5
2026-W38,36,HelloFresh,Spiced Chicken on Baked Thai Style Rice,2,3657,614.6
2026-W38,37,HelloFresh,Creamy Cajun Chicken Penne,2,2923,493.8
2026-W38,38,HelloFresh,Beef Cheeseburger Inspired Quesadillas,2,3422,482.3
2026-W38,39,HelloFresh,Speedy Thai Inspired Pork Noodles,2,3017,408.2
2026-W38,40,HelloFresh,Easy Peasy Chorizo Linguine,2,3309,335.8
2026-W38,41,HelloFresh,Moroccan Style Chicken and Roast Sweet Potato Stew,2,4224,761.4
2026-W38,42,HelloFresh,"Bacon, Butter Bean and Red Wine Cassoulet",2,2420,666
2026-W38,43,HelloFresh,Air Fryer Cheesy Mini Sausage Burritos and Wedges,2,4849,786.3
2026-W38,44,HelloFresh,Air Fryer Mediterranean Style Pork & Pearl Couscous,2,3384,647.9
2026-W38,45,HelloFresh,Air Fryer Cheesy Chicken Parmigiana Burger,2,3400,519.3
2026-W38,46,HelloFresh,Chettinad Style Spiced Chickpea and Coconut Soup,2,3505,547.3
2026-W38,47,HelloFresh,Tuscan Ribollita Inspired Soup,2,2837,652
2026-W38,48,HelloFresh,One Pan Thai Green Style Veggie Noodle Soup,2,2567,575.2
2026-W38,49,HelloFresh,Simple Stovetop Veggie 'Nduja Mac & Cheese,2,3640,355.9
2026-W38,50,HelloFresh,Harissa Pearl Couscous Salad and Honeyed Carrots,2,3283,694.8
2026-W38,51,HelloFresh,Golden Halloumi and Pitta Chips Salad,2,3073,419.5
2026-W38,52,HelloFresh,Chermoula Spiced Butter Bean Salad,2,2346,481.5
2026-W38,53,HelloFresh,Caramelised Tofu and Aubergine Stir-Fry in XO Sauce,2,2884,683.8
2026-W38,54,HelloFresh,Veggie Gyoza Thai Style Udon Noodle Soup,2,2439,593.5
2026-W38,55,HelloFresh,Roasted Asparagus and Tomato Stovetop Risotto,2,2463,760.5
2026-W38,56,HelloFresh,North Indian Style Roasted Cauliflower & Lentil Dal,2,1837,583.5
2026-W38,57,HelloFresh,Speedy Spiced Chicken Udon,2,2106,464.3
2026-W38,58,HelloFresh,Cured Ham Tortelloni in Creamy Mushroom Sauce,2,2481,336
2026-W38,59,HelloFresh,Sticky Spiced Butterflied Chicken,2,2216,449.8
2026-W38,60,HelloFresh,Lebanese Style Baked Beef Meatballs in Tomato Sauce,2,2512,611
2026-W38,61,HelloFresh,Summery Crispy Serrano Ham and Lemon Risotto,2,2195,738.5
2026-W38,62,HelloFresh,Sweet and Sticky Chicken Udon Noodles,2,2119,457
2026-W38,63,HelloFresh,Warming Harissa and Chorizo Pearl Couscous Bowl,2,2713,421.5
2026-W38,64,HelloFresh,Glazed Peri Peri Basa and Spiced Potatoes,2,2214,475.3
2026-W38,65,HelloFresh,Teriyaki-Sambal Chicken Donburi,2,2460,580.5
2026-W38,66,HelloFresh,Beef Sloppy Joe and Cheddar Jacket Potato,2,2534,650.8
2026-W38,67,HelloFresh,Cajun Pork and Veg on Herby Bulgur,2,2717,524.8
2026-W38,68,HelloFresh,Mango Chutney Curried Chicken Wraps,2,2966,583.4
2026-W38,69,HelloFresh,Spiced Almond Crumbed Chicken,2,2814,517.5
2026-W38,70,HelloFresh,Arrabbiata Style Spinach and Ricotta Tortelloni,2,2550,415.4
2026-W38,71,HelloFresh,Peri Peri Spiced Basa and Kiwi-Coriander Salsa,2,2211,517.3
2026-W38,72,HelloFresh,Fuss-Free Cheesy Marinara Chicken Bake,2,2250,546.4
2026-W38,73,HelloFresh,Indian Style Spiced Beef and Pepper Tacos,2,3473,463
2026-W38,74,HelloFresh,Gammon and Creamy Parsley Mustard Sauce,2,2560,557.5
2026-W38,75,HelloFresh,Sticky Spiced Mango Glazed Paneer Tacos,2,4675,622.4
2026-W38,76,HelloFresh,Baked Rosemary Chicken in Creamy Leek Sauce,2,2983,667.9
2026-W38,77,HelloFresh,Pesto Chicken Quesadillas,2,2878,396.4
2026-W38,78,HelloFresh,Speedy Cajun Pork Rice Bowl,2,4091,591.8
2026-W38,79,HelloFresh,Italian Style Pork and Oregano Sausage Meatballs,2,2748,656.4
2026-W38,80,HelloFresh,Chicken on Creamy Ricotta Leeks,2,3454,732.9
