week,slot_number,recipe_nk,recipe_title,total_kcal,total_grammage,kcal_net_pantry,grammage_net_pantry
2026-W34,66,41017131-0169-4897-97ce-63a6fb495ae5,Classic Beef Cottage Pie,636.472275334608,774.8,632.172275334608,773.6899999999999
2026-W34,67,2f83e9ec-c0b9-4935-bf3f-6ed59181883d,Herby Creamy Tomato Chicken Penne,712.9541108986615,525.4,709.0841108986615,524.4
2026-W34,68,ac418235-6446-4952-aeaa-c64d42460396,Spiced Chicken and Smoky Bravas Bean Bowl,913.2409177820267,671.7,909.3709177820267,670.7
2026-W34,69,7eb77d7c-8987-4510-96a8-fbf7321393f9,West African Style Beef and Chickpea Bulgur Bowl,754.0630975143404,744.8,746.3230975143404,742.8
2026-W34,70,42b716ed-7596-4af3-8d3c-629447d47ab2,Sweet Potato and Refried Bean Burrito Bowl,611.8546845124283,491.3,611.8546845124283,491.3
2026-W34,71,14ba9db7-3afe-485a-a627-da7fdb5f4cea,Korma Baked Basa and Chips,631.2141491395794,578.5,559.5141491395793,568.5
2026-W34,72,5d154b4c-54b1-40f7-9f58-baf9a197d81e,Curried Chicken Thigh Traybake,880.4971319311663,721.5,880.4971319311663,721.5
2026-W34,73,bad4dd4c-4fbe-4c7b-913d-dcc9ed8cda90,Loaded Beef Chilli Nachos,945.2676864244742,537,937.5276864244742,535
2026-W34,74,4f706aec-71fb-4213-9a15-9d8ebedda145,Crispy Serrano Caprese Bruschetta,483.0305927342256,416,412.5505927342256,407.34
2026-W34,75,786338e9-8403-436f-bb0b-fb682cbebd66,Marry Me Chicken,606.1185468451242,626,583.8185468451243,620
2026-W34,76,4745da51-6a69-408c-9ff2-bd56ce09f9f9,Chicken in Creamy Tarragon Sauce,548.2791586998088,601.3,548.2791586998088,601.3
2026-W34,77,121bfb66-f883-4b72-ac62-686b6685cf88,"Banging Bacon, Mustard and Mushroom Pie",624.5219885277246,718,523.7019885277246,700
2026-W34,78,ae0a4d9f-61a5-4e91-9307-202f0fa39639,Cheeseburger Inspired Beef Quesadillas Rapidas,961.0420650095602,493,891.4220650095602,484.56
2026-W34,79,d0ba4a51-2841-494f-80e2-f29a45e54e6c,Buffalo Style Chicken Salad,675.1912045889101,483.8,551.4312045889101,470.92
2026-W34,80,9df1e38b-e30f-4d6c-a535-665664e709eb,Cumberland Sausages in Mustard Cream Sauce,766.7304015296367,766.9,766.7304015296367,766.9
2026-W34,81,c4ec0508-e990-4a75-8578-b9fac68a0853,Onion Bhaji Fritter Burger and Chips,808.7954110898661,709.8,727.9054110898661,686.91
2026-W34,82,4b755303-4b63-4668-a582-a157139c7bd1,Korma Spiced Paneer and Pepper Skewers,757.887189292543,510.5,757.887189292543,510.5
2026-W34,83,12783551-dd95-48d1-bd89-dde9143d2ea8,Tex-Mex Style Beef Enchilada Inspired Lasagne,902.246653919694,656.5,764.366653919694,633.72
2026-W34,84,663a72ad-d7dd-4959-8da5-f478c6f33ef4,Crispy Bacon & Aubergine Parmigiana Inspired Salad,588.4321223709369,554,526.5521223709369,547.56
2026-W34,85,88efc4f0-3bc8-4551-8455-9230bf7c30e6,Basa en Papillote and Sun-Dried Tomato Butter,523.6615678776291,546.5,380.2615678776291,526.5
2026-W34,86,a31a4faa-4be3-4fed-9325-9c4728edc207,"Bangers, Mash and Leek & Chive Sauce",617.8298279158699,579.5,617.8298279158699,579.5
2026-W34,87,c2946783-ebae-4c1e-9025-aaa94d23b480,Pan-Fried Pork Steak and Mustard Tarragon Sauce,567.1606118546845,665.3,567.1606118546845,665.3
2026-W34,88,5594bb23-c3cf-485c-bdbc-1d657cc1e056,Beef Cheeseburger Loaded Jacket Potato,755.9751434034416,707,674.7451434034416,695.56
2026-W34,89,1afa0f23-b0a0-47a6-b155-e6f184a98be1,Spiced Halloumi 'Steak' and Hot Honey Sauce,835.3250478011472,490.8,658.1550478011472,467.36
2026-W34,90,6dac8812-ed98-4fc5-b1f5-500ea2651fa7,Creamy Chicken à la Normande,614.0057361376673,591.9,527.7457361376673,577.9
2026-W34,91,1b7af46d-747a-4858-a927-0364b0b80fd9,Crispy Buffalo Chicken Tacos and Cheesy Chips,1379.5411089866157,861,1379.5411089866157,860.17
2026-W34,92,0c958c6c-5662-454e-aebd-89b2eb8376ef,Ultimate Cheesy Lamb Shepherd's Pie,811.1854684512429,880.4,803.4454684512428,878.4
2026-W34,93,7dd9673a-f160-4779-ac3e-4c9f2cd445dc,21 Day Aged Sirloin Steak and Creamy Tarragon Sauce,809.5124282982791,601.6,809.5124282982791,601.6
2026-W34,94,17d8e831-e958-4da5-89d5-a0534d4412f2,Seared Lamb Steak in Cheesy Leek Sauce,853.4894837476099,762.5,822.5494837476099,759.28
2026-W34,95,3c93ea6b-e0b0-4ad7-83b3-6abf1c1532de,Chicken Breast in Peanut XO Sauce and Prawn Fried Rice,883.8432122370937,938.5,883.8432122370937,938.5
2026-W34,96,872b483b-5e79-4ac4-a899-a7cb877431f0,Apple Glazed Duck Breast and Parmigiano Reggiano Dauphinoise,980.640535372849,643.9,980.640535372849,643.9
2026-W34,97,ae8f30ef-9cff-46fa-84c3-5d66b83fa1d8,Smoky BBQ Pulled Pork Bao,1252.151051625239,725.3,1248.2810516252391,724.3
2026-W34,98,a2c8c2b9-483b-491e-b0b9-d0934ce88610,Speedy King Prawn and Chorizo Linguine,1219.4072657743786,710.5,1211.6672657743786,708.5
2026-W34,99,dd081866-67f2-4c29-9acf-6407ee685a61,Honey & Soy Glazed Sesame Salmon,738.0497131931166,676,738.0497131931166,676
2026-W34,100,5f48740b-fa3a-42bd-a675-ffb180826409,Pomegranate Glazed Halloumi and Butternut Bowl,1095.6022944550668,697,1033.7222944550667,690.56
2026-W35,1,2952d32b-4191-45bc-81a5-f3bb1b459698,Chicken Korma Style Curry,801.3862332695984,482.5,729.6862332695983,472.5
2026-W35,2,f545cd72-8605-4cff-9a34-649b5ee6f992,Midweek Chipotle Beef and Pork Rigatoni,775.5736137667303,454.5,767.8336137667303,452.5
2026-W35,3,46afe750-0b1f-41c7-b71f-f10c50ca5c94,Family Favourite Pork and Apple Burger,899.1395793499044,507.1,899.1395793499044,506.27000000000004
2026-W35,4,8a198b72-ac5a-4b1e-bc1a-fa8ee02de3de,Rosemary Chicken on Oven-Baked Pea Risotto,799.7131931166348,710.4,728.0131931166347,700.4
2026-W35,5,8dda29ea-14e2-45ae-9769-fc649d34d919,North Indian Style Chicken Stuffed Cheesy Naan,1025.812619502868,613.8,956.1926195028681,605.3599999999999
2026-W35,6,dd5842c6-4750-4ed4-8f80-aeca13fff80a,Cheesy Broccoli Pasta Bake,970.1242829827916,439.3,908.2442829827916,432.86
2026-W35,7,4b564c2e-9663-46c6-8d51-9da21d902d85,Build Your Own: Oregano Chicken Gyros,684.2734225621415,673.3,676.5334225621415,671.3
2026-W35,8,042be696-3292-45bc-a69b-c6c931d9432a,Family Favourite Crispy Pork Steak and Potato Salad,719.4072657743785,586.8,642.0472657743785,575.5299999999999
2026-W35,9,cab32592-3532-4c4e-a1fd-64989ae972c6,Creamy Double Cheese Sausage Lasagne,1005.2581261950287,589.5,910.9081261950287,573.28
2026-W35,10,0992d779-7dff-4580-9e83-70f77604ab1b,Southern Fried Style Chicken and Mac & Cheese,1032.265774378585,474.3,933.5257743785851,457.86
2026-W35,11,220a3a81-9e0c-40e2-9206-d2fb126509d9,Caribbean Style Jerk and Pineapple Crispy Chicken,827.1988527724665,692.3,685.8788527724664,673.0299999999999
2026-W35,12,af6ef73b-8354-424e-8a9e-94f790e372f4,Poc Chuc Inspired Citrus Marinated Pork Steaks,630.2581261950287,706.8,524.7881261950287,693.3599999999999
2026-W35,13,7f6cb2f7-3382-4bbc-a4eb-c95464301c19,Brazilian Style Beef Skewers & Green Chilli Yoghurt,715.3441682600383,576,645.7241682600383,566.89
2026-W35,14,d53d40d3-d6a1-49a4-81d4-3f2946f06b47,Central American Inspired Bacon and Black Bean Stew,783.6998087954111,873.8,704.2598087954111,861.8
2026-W35,15,0a76d46b-6575-447a-8872-5da8ebb0a36e,Roasted Jerk Butternut Squash on Rice & Beans,881.453154875717,895,809.753154875717,885
2026-W35,16,ab06bcaf-764f-4acd-aea5-83ae5caa4433,"Honey Roasted Radish, Green Chilli & Bacon Rigatoni",804.0152963671128,440,804.0152963671128,440
2026-W35,17,28afe85d-fdeb-4737-9110-c5464bb5832d,Amarillo Chilli Pork Steaks & Garlic Corn on the Cob,701.7208413001912,554,560.4008413001911,535.56
2026-W35,18,e63bc2a5-ebf1-477c-8803-dbb0245578ec,Teriyaki Beef Meatballs and Garlic Butter Rice,724.9043977055449,560,653.2043977055448,550
2026-W35,19,1421435b-e411-43e3-9b3f-408e016d194c,Spiced BBQ Pork Quesadillas Rapidas,944.7896749521988,448.8,875.1696749521988,440.36
2026-W35,20,796fc4de-f3f2-4de4-a1a3-d299b849291f,Miso-Honey Aubergine Bao and Sesame Radish Slaw,647.227533460803,560,554.957533460803,549.8
2026-W35,21,acc7c957-2a89-40d7-a79c-76504393fcf8,Mexican Inspired Veggie Small Plates,636.2332695984703,729.8,580.4632695984703,722.02
2026-W35,22,df215d14-42f6-41e7-bcaa-c6783968d982,21 Day Aged Rump Steak and Creamy Cajun Rigatoni,883.3652007648183,462.3,803.9252007648183,450.3
2026-W35,23,7e165c66-c526-48dc-a046-c9ea09ceef49,Greek Inspired Lamb Steak Sandwich,642.4474187380497,437,565.0874187380497,426.56
2026-W35,24,ec4da8da-b30e-480c-811c-55d14ce3a49b,Chipotle Shredded Duck Tacos and Lime-Tomato Salsa,1184.512428298279,750.5,1176.772428298279,748.5
2026-W35,25,48993bfc-b255-409f-94eb-d41239bf2f3f,Spiced Salmon in Passion Fruit Glaze,635.9942638623327,523.3,549.4042638623326,511.8599999999999
2026-W35,26,374338d6-701f-4e5c-8db4-870942a09be2,"Scandi Style Roasted Salmon, Beetroot and Potatoes",741.1567877629063,651,669.4567877629063,641
2026-W35,27,5d7a7b9e-f701-4820-a977-074b0f2f6a07,King Prawn Singapore Style Noodles,489.00573613766727,391,392.8657361376673,379.8
2026-W35,28,70003bc5-a28c-47ad-ae22-ca454dae384b,Tanzanian Inspired Coconut Prawn Curry,587.7151051625239,623.2,579.9751051625238,621.2
2026-W35,29,237eb0dd-1803-4c0b-b3e1-52aa804228d3,Peri Peri and Creme Fraiche Beef Pasta,807.1223709369025,520.8,799.3823709369025,518.8
2026-W35,30,74d47e79-a097-4966-b23c-1cf3cf5fc204,Spiced Sriracha Chicken Sando,961.5200764818355,509.8,891.9000764818355,501.36
2026-W35,31,f426a4a1-97a4-4e78-b370-d78fd8937c76,Super Quick Sausage Lasagne Soup,631.453154875717,589.2,623.713154875717,587.2
2026-W35,32,6a9d019f-a972-4481-bc44-d5525abff611,Indian Style Spiced Beef and Pepper Tacos,759.5602294455067,458.5,759.5602294455067,458.5
2026-W35,33,243a755d-57b1-4d11-85c3-ba0a970d46a1,15 Minute Thai Green Style Chicken Curry,670.1720841300191,463.2,670.1720841300191,463.2
2026-W35,34,924c463e-d2a1-4455-8b07-357d89037b53,Cured Ham Pasta Arrabbiata,602.7724665391969,388.8,527.2024665391968,377.8
2026-W35,35,0a30dabc-59d0-4652-b966-2f7d4e199c93,"One Pot Sausage, Mushroom and Bean Cassoulet",763.623326959847,576.3,755.883326959847,574.3
2026-W35,36,a0f2d879-7763-4cfe-8818-63105c0de87c,Coconut Chicken Tikka Masala,834.6080305927342,622.5,762.9080305927341,612.5
2026-W35,37,d77182ef-a102-44f9-8bb5-12870efc5c2f,Speedy Peri Peri Chicken Thighs and Spiced Chickpeas,945.9847036328872,709.8,866.5447036328871,697.8
2026-W35,38,eca3e7ae-19f5-48ca-97a4-2103fab1e17d,Cheesy Beef Mince Ragu,725.8604206500955,483.9,646.4204206500956,471.9
2026-W35,39,39644cf2-7faa-44ec-a681-f50c49962011,Quick Indonesian Inspired Pork Noodles,714.8661567877629,406.8,714.8661567877629,406.8
2026-W35,40,e480f70b-bf98-48db-aa3f-9a437995ad91,Tropical Passion Fruit and Spiced Chicken Salad,772.7055449330784,574.8,696.2655449330784,564.3599999999999
2026-W35,41,5104cb3f-93c4-4757-918f-64bcb6d39466,Mediterranean Inspired Chicken and Jewelled Rice,921.6061185468451,618.7,849.906118546845,608.7
2026-W35,42,6f6ae21b-806a-4d03-b204-2cdfbf831146,Korean Style Honey Pork and Peanut Noodles,756.453154875717,450,756.453154875717,450
2026-W35,43,472fda6d-fc23-4fcd-b97b-77b2afd604f9,Air Fryer Honey Glazed Pork Steaks,876.6730401529636,525,824.8930401529636,517.78
2026-W35,44,a2682e6e-a630-4a75-872b-45e147cbc681,Air Fryer Goan Style Chicken and Coriander Potatoes,642.925430210325,604,573.305430210325,595.56
2026-W35,45,7daddf9a-0862-4162-ab2c-3bc848d67f51,Air Fryer Kashmiri Style Spiced Chicken Salad,570.9847036328872,673.8,570.9847036328872,673.8
2026-W35,46,a66ffb9c-2268-4da8-b499-3c4b37076f0e,Veggie 'Nduja Spiced Roasted Veg Bowl,586.7590822179732,648.5,507.3190822179732,636.5
2026-W35,47,5aabc878-5cbc-4f7e-b3e3-e16725f5073a,Easy Peasy Spinach and Ricotta Tortelloni,771.0325047801147,390,771.0325047801147,390
2026-W35,48,04c4408f-b6fd-4595-a8d0-730ce3ac5ab0,Baked Goat's Cheese & Caramelised Onion Naanizza,598.7093690248565,318.5,598.7093690248565,318.5
2026-W35,49,0fd25152-cbb4-425b-ac60-f4f93b33a23a,Creamy Truffle Mushroom Naanizza,898.6615678776291,520.5,898.6615678776291,520.5
2026-W35,50,b439cc05-12b1-4619-8680-93cf7fc0d063,Chipotle Lentil and Mushroom Enchiladas,729.4455066921606,497,646.1355066921606,484
2026-W35,51,bbf7abbc-4767-4bad-91f0-b17a2b5344d6,Souvlaki Inspired Halloumi Flatbreads,1181.4053537284894,614.3,1101.9653537284894,602.3
2026-W35,52,18413539-400a-49a1-a0d4-22b645468bcc,"Beetroot, Sweet Potato and Goat's Cheese Couscous Bowl",737.093690248566,575,613.333690248566,562.12
2026-W35,53,d4a949cc-0907-4a78-a9eb-1299f66e1634,Singapore Style Crispy Tofu & Black Pepper Noodles,633.8432122370937,488.8,581.5532122370937,477.55
2026-W35,54,c8cf84cb-8d78-416a-b982-268dcd089290,Garlic Mushroom and Onion Marmalade Tart,1146.9885277246653,494.5,1039.4385277246654,479.5
2026-W35,55,65d40c1b-cc00-464b-a2a8-f0fc02076ea7,Teriyaki Glazed Crispy Veggie Gyozas,620.9369024856596,489.3,568.5069024856597,482.64480000000003
2026-W35,56,d9796449-896a-4099-91ec-3df9c444db35,Vietnamese Cà Ri Chay Inspired Butternut Noodles,637.4282982791586,709.8,637.4282982791586,709.8
2026-W35,57,bee15342-16ce-4ec1-8ed2-0a18720ad5fd,Bulgogi Chicken Stir-Fry,524.378585086042,402.5,524.378585086042,402.5
2026-W35,58,695701ed-b5ff-4151-9ea6-cd1d96a099c5,Speedy Italian Style Pesto Chicken,573.3747609942639,634.5,493.93476099426385,622.5
2026-W35,59,e18e2adc-cbd0-4b61-8109-0fbfd908a105,Chicken and Pepper Fajita Bowl,583.4130019120458,522,575.6730019120458,520
2026-W35,60,8f48345e-8f28-45fc-b979-993f16d22bc7,Greek Style Lamb Moussaka,576.2428298279159,507.3,568.5028298279159,505.3
2026-W35,61,17effe0b-0715-4b81-8002-87cc169a5d02,Indian Style Spiced Pork Koftas,614.0057361376673,490.8,614.0057361376673,490.13
2026-W35,62,183f9535-ceb8-4442-9fe5-a6124009696f,Chinese Style Chicken and Veg Noodle Stir-Fry,510.75525812619503,372.5,510.75525812619503,372.5
2026-W35,63,adfef74e-93a9-4146-96f7-2e8b36b85f60,Creamy Pesto Dressed Bacon and Roast Potato Salad,585.3250478011472,549,523.4450478011472,542.56
2026-W35,64,a4d9732f-b7a8-404f-abd7-7b295ec014f3,Baked Basa on Brazilian Style Spiced Borlotti Beans,507.17017208413,641,375.67017208413,626.12
2026-W35,65,cb887a19-a11d-487c-8556-ff85d7b5caa4,Fragrant Chicken Coconut Curry,716.7782026768642,652,637.3382026768643,640
2026-W35,66,2a7a8489-e43d-4a0d-a190-0845634ec9e4,Red Thai Style Beef Meatball Soup,651.0516252390057,663.1,643.3116252390057,661.1
2026-W35,67,30487172-da06-415a-b0da-0f53b563fa9a,Lemongrass Chicken Bánh Mì Inspired Salad,743.546845124283,473.8,670.486845124283,465.00120000000004
2026-W35,68,70853f02-0fa1-4f05-85fd-38c9a69f058f,Speedy Chipotle Chicken Penne,708.4130019120458,513.5,628.9730019120459,501.5
2026-W35,69,fd039c77-ab66-41db-b090-b51dfd1921fe,Mediterranean Style Pork Steak and Roasted Veg Toss,686.4244741873805,682.5,616.8044741873805,674.06
2026-W35,70,c18ce7f6-4f2c-454e-8f68-53b4444a7694,Quick Sticky Gunpowder Spiced Cauliflower Salad,425.9082217973231,522.3,356.2882217973231,513.8599999999999
2026-W35,71,8885b856-5378-4a0c-8875-d22b96dab65a,Korma Baked Basa and Chips,631.2141491395794,578.5,559.5141491395793,568.5
2026-W35,72,c21e17b8-fb60-4661-8016-bdb9c7dad95f,Curried Chicken Thigh Traybake,880.4971319311663,721.5,880.4971319311663,721.5
2026-W35,73,0ad137d0-1ba3-4fd8-844e-716374579e69,Loaded Beef Chilli Nachos,467.25621414913957,437,459.51621414913956,435
2026-W35,74,dddec9a3-be3c-4204-825f-5a9a5c560465,Crispy Serrano Caprese Bruschetta,483.0305927342256,416,412.5505927342256,407.34
2026-W35,75,4e8177aa-32be-4f4f-8a41-3c4d92ac034a,Marry Me Chicken,606.1185468451242,626,583.8185468451243,620
2026-W35,76,b8889b1a-a336-4ef0-99c9-c737ee1ea667,Chicken in Creamy Tarragon Sauce,548.2791586998088,601.3,548.2791586998088,601.3
2026-W35,77,d370e632-a389-4d90-a0e7-eef3a1b61493,"Banging Bacon, Mustard and Mushroom Pie",624.5219885277246,718,523.7019885277246,700
2026-W35,78,e768c4c1-49bd-46c6-b159-bb4cd9ba947e,Cheeseburger Inspired Beef Quesadillas Rapidas,961.0420650095602,493,891.4220650095602,484.56
2026-W35,79,1751a0a9-63f6-48c6-ae02-bd9541d457ad,Buffalo Style Chicken Salad,675.1912045889101,483.8,551.4312045889101,470.92
2026-W35,80,436705cd-63b6-46fa-a0cd-7c075b6d3719,Cumberland Sausages in Mustard Cream Sauce,766.7304015296367,766.9,766.7304015296367,766.9
2026-W35,81,67a6b887-5aa2-4e9b-b6e9-7f1ca5157ccc,Onion Bhaji Fritter Burger and Chips,808.7954110898661,709.8,727.9054110898661,686.91
2026-W35,82,d0f94e13-cfaf-4db5-b909-19c4a3781348,Korma Spiced Paneer and Pepper Skewers,757.887189292543,510.5,757.887189292543,510.5
2026-W35,83,eff1e374-9304-4c03-bde8-4a3276647f04,Tex-Mex Style Beef Enchilada Inspired Lasagne,902.246653919694,656.5,764.366653919694,633.72
2026-W35,84,c0b4417b-5baf-4eca-b126-7b85766f6d48,Crispy Bacon & Aubergine Parmigiana Inspired Salad,588.4321223709369,554,526.5521223709369,547.56
2026-W35,85,cb3efb9b-c5d9-40dd-839f-29af9f341048,Basa en Papillote and Sun-Dried Tomato Butter,523.6615678776291,546.5,380.2615678776291,526.5
2026-W35,86,478aa846-3ac8-4c29-b543-ef2d87c3b23c,"Bangers, Mash and Leek & Chive Sauce",617.8298279158699,579.5,617.8298279158699,579.5
2026-W35,87,399bfbdc-7ff5-421d-92c8-b1fee415b0f0,Pan-Fried Pork Steak and Mustard Tarragon Sauce,567.1606118546845,665.3,567.1606118546845,665.3
2026-W35,88,794be784-8ebd-410b-ba32-af1200ecc59f,Beef Cheeseburger Loaded Jacket Potato,755.9751434034416,707,674.7451434034416,695.56
2026-W35,89,f498be75-ea33-4f17-bbaa-a28b47a3d863,Spiced Halloumi 'Steak' and Hot Honey Sauce,835.3250478011472,490.8,658.1550478011472,467.36
2026-W35,90,76b30eee-ae7c-4c36-b1d1-32b26eab9e30,Creamy Chicken à la Normande,614.0057361376673,591.9,527.7457361376673,577.9
2026-W35,91,3ef85949-32a0-4ebe-9464-49ae95df30ed,Easy Salmon on Fresh Pesto Tagliatelle,1479.2065009560229,710,1479.2065009560229,710
2026-W35,92,b7e3ddf9-8e1c-4112-8eba-f8f2a4c3dbcb,Hot Honey Fried Chicken Bao,834.3690248565965,722.8,728.3490248565965,704.3599999999999
2026-W35,93,d9896694-0ac9-44b8-9d25-6bd123dfc6d2,Speedy Pulled Beef Chilli Con Carne and Easy Rice,851.0994263862333,859,851.0994263862333,859
2026-W35,94,1dbfd43b-7883-46a4-aeac-9653fd2863fc,Harissa Lamb Steak and Halloumi Mezze Bowl,1173.757170172084,650,1065.457170172084,636.34
2026-W35,95,60578bb4-d06a-4f32-b4a9-18576cc45d73,Teriyaki Glazed 21 Day Aged Rump Steak,609.2256214149139,730,609.2256214149139,730
2026-W35,96,9dc0f605-32b0-45aa-92dd-8fe671399ab0,Smoky Creamy Chipotle Pulled Pork Tagliatelle,1636.2332695984703,750,1628.4932695984703,748
2026-W35,97,0a0d54f2-2742-4f2e-b78c-e7f7616a6f52,Chicken and Halloumi Shawarma,1218.2122370936902,744.3,1156.33223709369,737.8599999999999
2026-W35,98,e9117869-7c8f-41d3-b5af-0485f59da203,Batch Cook: Cheesy Meatball Pasta Bake,821.9407265774378,535.8,663.0607265774378,510.29999999999995
2026-W35,99,dc4fc5f0-bb7f-4733-a947-13669e7c70f9,Pesto Chicken Burger and Smashed Cheesy Bacon Potatoes,1186.663479923518,697,1124.783479923518,690.56
2026-W35,100,04c023f4-9a47-4be7-8922-a3b17fd83a9c,Burrata Topped Triple Mushroom Tagliatelle,1251.4340344168259,692.3,1251.4340344168259,692.3
2026-W36,1,86a29324-406e-4a3c-bab0-ebb3450364bd,American Style Chicken Schnitzel Sando,962.7151051625239,743.3,962.7151051625239,742.4699999999999
2026-W36,2,1d49af36-ec61-477d-ab45-0f398450457e,"Hoisin Beef, Pork and Mixed Veg Stir-Fry",697.6577437858508,397.5,697.6577437858508,397.5
2026-W36,3,d1e4b920-d416-426c-8bd9-c69e67c8b0b6,Mexican Style Spiced Chorizo Rice,738.7667304015296,569.3,663.1967304015295,558.3
2026-W36,4,ba634b37-ade1-40f3-b271-d9c67571921b,Italian Inspired Sausage Naanizza,869.0248565965583,401.5,803.2748565965583,394.06
2026-W36,5,0b3029a4-69de-43c7-93a2-a7c28641797e,Italian Inspired Chicken Milanese,1095.6022944550668,652.3,1016.1622944550668,639.4699999999999
2026-W36,6,4dd22696-014f-4032-bdd0-42fd6cd9f08b,Coconut Korma Vegetable Curry,770.793499043977,692.5,770.793499043977,692.5
2026-W36,7,e75c8e85-6d41-4971-9ac6-9b34aba05520,Build Your Own: Spiced Pork and Corn Tacos,834.3690248565965,557.3,826.6290248565965,555.3
2026-W36,8,4289bd9d-27e4-4684-8ae7-e690157be72d,Family Favourite Cheesy Beef Chilli Loaded Jacky-P,766.9694072657743,740,689.6094072657743,729.56
2026-W36,9,5d1cc12b-419c-4809-9c24-cc69f14086cb,Sausages on Cheesy Peri Peri Butter Beans,768.4034416826004,669.3,627.0834416826003,650.8599999999999
2026-W36,10,7031dd49-65f0-4e08-8cd5-33f93fcfdbd9,Laal Maas Inspired Spicy Lamb Meatball Curry,682.6003824091778,656.3,670.9903824091778,652.4699999999999
2026-W36,11,7939c97d-4abb-4137-b064-da2216dc30f3,Goan Inspired Chilli Chicken,923.2791586998087,711,814.7191586998088,690.33
2026-W36,12,d8a44e8c-5d1f-4a00-9648-2689f5825d77,Lahori Style Lamb Seekh Kebab Rolls,821.2237093690248,584.2,813.4837093690248,582.2
2026-W36,13,427b969d-5d0c-4783-ba06-0ca0850360c6,Goan Chicken Cafreal Inspired Curry,817.1606118546845,694.5,693.4006118546845,680.89
2026-W36,14,624af908-3ade-4ee4-bd33-945b83c6a8cc,Easy Honey Mustard Sausage & Pear Traybake,724.4263862332696,637.4,662.5463862332696,630.9599999999999
2026-W36,15,0feab649-3691-46f6-b04e-ec23fcaddeae,Creamy Jaipuri Style Vegetable Curry,658.6998087954111,796.3,658.6998087954111,796.3
2026-W36,16,7fc2a82a-4422-4227-9c24-f127fb7e2038,Kashmiri Style Chicken Breast & Romanesco Warm Salad,741.8738049713193,890.8,610.3738049713193,875.92
2026-W36,17,ff37c31b-10e9-4f5d-b7d3-658edd0cdb81,Gammon Steak in Roasted Pear Sauce,664.435946462715,761.5,480.445946462715,736.06
2026-W36,18,fe050b61-5d90-4cb6-b603-eb8a3283e328,Brilliant Bacon Linguine Alfredo,820.9847036328872,353.9,820.9847036328872,353.9
2026-W36,19,5e25e417-bda0-4878-9388-3d22d49c14a5,Sticky South Carolina Style BBQ Chicken Wings,1124.2829827915868,572.8,980.4629827915869,550.9199999999998
2026-W36,20,a021f219-3db6-436d-9af6-43b13ec88495,"Crispy Butter Bean, Pitta Chip and Pear Traybake",540.8699808795411,643.3,533.1299808795411,641.3
2026-W36,21,3eb92cf4-72d2-4b0a-98ea-e334149e2fbe,Caramelised Onion Veggie Burger and Fondue Dip,1051.8642447418738,712,1029.5642447418738,706
2026-W36,22,f0f26950-f8f4-4a4b-958e-19e98702c6bd,Rump Steak and Homemade Peppercorn Sauce,586.0420650095602,607.3,584.1620650095603,606.55
2026-W36,23,725aaad7-413b-4bce-8582-711789bf5790,Sticky Mustard Pork Belly and Red Wine Jus,804.2543021032504,675,804.2543021032504,675
2026-W36,24,6f0f8abe-16ef-4084-91f8-554efd379f06,Duck Leg on Guinness® Braised Butter Bean Cassoulet,852.2944550669216,580.5,772.8544550669217,568.5
2026-W36,25,3434de7c-be3f-4fc6-b989-9aad84f8826a,Creamy Lemon and Dill Salmon,615.9177820267686,616,615.9177820267686,616
2026-W36,26,74ee192c-ca93-416f-b4d6-3b9e1f67e5b7,Spiced Haddock and Coconut Cashew Curry,701.4818355640535,515.5,693.7418355640535,513.5
2026-W36,27,7cad5d54-4149-497d-b4fb-ada0a1b11522,Punjabi Style Amritsari Fried Basa,628.3460803059273,578.5,467.7260803059273,554.95
2026-W36,28,4d4425dd-42f9-4a07-b513-cd8c706ac53c,Quick Green Chilli Prawn Brioche Rolls,643.4034416826004,502.3,533.0234416826004,487.08
2026-W36,29,c1afda9e-89f9-41c1-b24b-c7898e9baf9a,Rich Red Wine Beef Rigatoni,792.0650095602294,531.3,712.6250095602295,519.3
2026-W36,30,dd806ac0-d5c5-444a-9a8f-9dae7d4d4dda,Super Quick Spicy Middle Eastern Style Chicken,692.3996175908221,491.8,620.6996175908221,481.8
2026-W36,31,941e46f6-f1c5-40e2-8ec7-dc7413316317,Super Quick Chorizo and Bean Stew,548.7571701720841,570.9,548.7571701720841,570.9
2026-W36,32,643c1176-086d-49fa-956d-3315f10b005d,Super Quick Beef and Pea Rogan Josh,702.1988527724665,620,702.1988527724665,620
2026-W36,33,6c57f3f8-5369-4ef1-8a93-709aca719792,Presto Pesto Chicken and Pea Spaghetti,899.6175908221797,415.4,899.6175908221797,415.4
2026-W36,34,004ee974-9b57-40c9-8fff-726d6cde64f5,Super Quick Bulgogi Pork Noodles,691.2045889101338,380.7,691.2045889101338,380.7
2026-W36,35,96d519c5-b09b-4b9d-8e40-7337d77b1184,Herby Sausage Spaghetti Bolognese,909.8948374760994,573.5,902.1548374760994,571.5
2026-W36,36,5f0fda66-1f36-476c-8ad8-fe24f49e2b48,Harissa Chicken Loaded Naans,663.4799235181644,403.8,663.4799235181644,403.8
2026-W36,37,dd865df9-b875-4393-8442-84bd86808856,Creamy Spiced Lentil and Chicken Curry,589.8661567877629,590,589.8661567877629,590
2026-W36,38,ca183fd4-1bfd-48a3-b749-26131c0b44ef,Quick Hoisin Beef Tacos,786.3288718929253,470.8,786.3288718929253,470.8
